"medal_date","medal_type","name","gender","country_long","discipline","event","birth_date","code_athlete"
"2024-08-10","Silver ","HAYATA Hina","Female","Japan","Table Tennis","Women's Team","2000-07-07",1931100
"2024-07-27","Bronze ","LE Alexandra","Female","Kazakhstan","Shooting","10m Air Rifle Mixed Team","2004-05-03",1930466
"2024-07-27","Bronze ","SATPAYEV Islam","Male","Kazakhstan","Shooting","10m Air Rifle Mixed Team","1998-09-21",1930467
"2024-07-27","Gold ","HELD Ryan","Male","United States of America","Swimming","Men's 4 x 100m Freestyle Relay","1995-06-27",1935916
"2024-07-27","Gold ","KING Matt","Male","United States of America","Swimming","Men's 4 x 100m Freestyle Relay","2002-02-19",1935933
"2024-08-10","Silver ","HARIMOTO Miwa","Female","Japan","Table Tennis","Women's Team","2008-06-16",1931098
"2024-08-10","Silver ","HIRANO Miu","Female","Japan","Table Tennis","Women's Team","2000-04-14",1931101
"2024-08-09","Silver ","ZOU Meirong","Female","People's Republic of China","Hockey","Women","2000-09-01",1926923
"2024-08-10","Silver ","LORENA","Female","Brazil","Football","Women","1997-05-06",1967608
"2024-08-10","Bronze ","DAJOMES BARRERA Neisi Patricia","Female","Ecuador","Weightlifting","Women's 81kg","1998-05-12",1940308
"2024-08-10","Gold ","PETRIASHVILI Geno","Male","Georgia","Wrestling","Men's Freestyle 125kg","1994-04-01",1554885
"2024-08-10","Silver ","ZARE Amir Hossein","Male","Islamic Republic of Iran","Wrestling","Men's Freestyle 125kg","2001-01-16",1543088
"2024-07-28","Silver ","BATTEN Haley","Female","United States of America","Cycling Mountain Bike","Women's Cross-country","1998-09-19",1955070
"2024-08-10","Gold ","BRIZARD Antoine","Male","France","Volleyball","Men","1994-05-22",1574041
"2024-08-10","Gold ","TONIUTTI Benjamin","Male","France","Volleyball","Men","1989-10-30",1574067
"2024-08-10","Gold ","CLEVENOT Trevor","Male","France","Volleyball","Men","1994-06-28",1574046
"2024-08-10","Gold ","LOUATI Yacine","Male","France","Volleyball","Men","1992-03-04",1574058
"2024-08-10","Gold ","CARLE Timothee","Male","France","Volleyball","Men","1995-11-30",1574043
"2024-08-10","Silver ","HEARN Sienna","Female","Australia","Water Polo","Women","2002-07-16",1947541
"2024-08-10","Silver ","ARANCINI Zoe","Female","Australia","Water Polo","Women","1991-07-14",1947546
"2024-08-10","Silver ","JACKOVICH Danijela","Female","Australia","Water Polo","Women","1994-11-04",1947512
"2024-08-10","Silver ","LONGMAN Genevieve","Female","Australia","Water Polo","Women","1995-10-02",1947515
"2024-08-10","Bronze ","AARTS Laura","Female","Netherlands","Water Polo","Women","1996-08-10",1968845
"2024-08-10","Silver ","KACZMAREK Lukasz","Male","Poland","Volleyball","Men","1994-06-29",1902882
"2024-08-09","Bronze ","MAYER Lisa","Female","Germany","Athletics","Women's 4 x 100m Relay","1996-05-02",1920169
"2024-08-09","Gold ","SILVA RAMOS Ana Patricia","Female","Brazil","Beach Volleyball","Women","1997-09-29",1964058
"2024-08-09","Gold ","SANTOS LISBOA Eduarda","Female","Brazil","Beach Volleyball","Women","1998-08-01",1964088
"2024-08-09","Silver ","HUMANA-PAREDES Melissa","Female","Canada","Beach Volleyball","Women","1992-10-10",1967340
"2024-08-09","Silver ","WILKERSON Brandie","Female","Canada","Beach Volleyball","Women","1992-07-01",1967346
"2024-08-10","Silver ","KUREK Bartosz","Male","Poland","Volleyball","Men","1988-08-29",1902890
"2024-08-10","Silver ","LEON VENERO Wilfredo","Male","Poland","Volleyball","Men","1993-07-31",1902892
"2024-08-10","Silver ","SLIWKA Aleksander","Male","Poland","Volleyball","Men","1995-05-24",1902902
"2024-08-10","Silver ","LOMACZ Grzegorz","Male","Poland","Volleyball","Men","1987-10-01",1902893
"2024-08-10","Silver ","KOCHANOWSKI Jakub","Male","Poland","Volleyball","Men","1997-07-17",1902886
"2024-08-10","Silver ","ZATORSKI Pawel","Male","Poland","Volleyball","Men","1990-06-21",1902910
"2024-08-10","Silver ","JANUSZ Marcin","Male","Poland","Volleyball","Men","1994-07-31",1902881
"2024-08-10","Silver ","BIENIEK Mateusz","Male","Poland","Volleyball","Men","1994-04-05",1902869
"2024-08-10","Silver ","FORNAL Tomasz","Male","Poland","Volleyball","Men","1997-08-31",1902875
"2024-08-10","Silver ","HUBER Norbert","Male","Poland","Volleyball","Men","1998-08-14",1902880
"2024-08-10","Silver ","BOLADZ Bartlomiej","Male","Poland","Volleyball","Men","1994-09-28",1902870
"2024-08-10","Bronze ","DUARTE ALECRIM Diana","Female","Brazil","Volleyball","Women","1999-02-22",1964076
"2024-08-10","Bronze ","MONTIBELLER Rosamaria","Female","Brazil","Volleyball","Women","1994-04-09",1964167
"2024-07-30","Silver ","HOBSON Luke","Male","United States of America","Swimming","Men's 4 x 200m Freestyle Relay","2003-06-25",1935918
"2024-07-30","Silver ","SMITH Kieran","Male","United States of America","Swimming","Men's 4 x 200m Freestyle Relay","2000-05-20",1935982
"2024-07-30","Bronze ","TAYLOR Kai","Male","Australia","Swimming","Men's 4 x 200m Freestyle Relay","2003-08-18",1946196
"2024-07-30","Bronze ","INCERTI Zac","Male","Australia","Swimming","Men's 4 x 200m Freestyle Relay","1996-07-13",1946237
"2024-08-10","Silver ","ABDI Bashir","Male","Belgium","Athletics","Men's Marathon","1989-02-10",1942753
"2024-08-01","Silver ","FAVARETTO Martina","Female","Italy","Fencing","Women's Foil Team","2001-11-15",1924277
"2024-08-01","Silver ","PALUMBO Francesca","Female","Italy","Fencing","Women's Foil Team","1994-02-10",1924279
"2024-08-01","Bronze ","AZUMA Sera","Female","Japan","Fencing","Women's Foil Team","1999-08-20",1896544
"2024-08-01","Bronze ","UENO Yuka","Female","Japan","Fencing","Women's Foil Team","2001-11-28",1896545
"2024-08-01","Bronze ","MIYAWAKI Karin","Female","Japan","Fencing","Women's Foil Team","1997-02-04",1896517
"2024-08-01","Bronze ","KIKUCHI Komaki","Female","Japan","Fencing","Women's Foil Team","1997-02-22",1896535
"2024-08-10","Bronze ","RATZKE Roberta Silva","Female","Brazil","Volleyball","Women","1990-04-28",1964169
"2024-08-10","Bronze ","BRAGA GUIMARAES Gabriela","Female","Brazil","Volleyball","Women","1994-05-19",1964094
"2024-08-03","Gold ","KOMASHCHUK Alina","Female","Ukraine","Fencing","Women's Sabre Team","1993-04-24",1897638
"2024-08-01","Silver ","BOOTH Esme","Female","Great Britain","Rowing","Women's Four","1998-12-23",1901037
"2024-08-01","Silver ","REDGRAVE Sam","Female","Great Britain","Rowing","Women's Four","1994-08-18",1901086
"2024-08-01","Silver ","SHORTEN Rebecca","Female","Great Britain","Rowing","Women's Four","1993-11-25",1901092
"2024-08-06","Bronze ","van der VLEUTEN Maikel","Male","Netherlands","Equestrian","Jumping Individual","1988-02-10",1976879
"2024-08-07","Gold ","HOU Zhihui","Female","People's Republic of China","Weightlifting","Women's 49kg","1997-03-18",1918377
"2024-08-03","Silver ","SUN Yingsha","Female","People's Republic of China","Table Tennis","Women's Singles","2000-11-04",1902313
"2024-08-03","Gold ","ZHENG Qinwen","Female","People's Republic of China","Tennis","Women's Singles","2002-10-08",1927709
"2024-08-03","Silver ","VEKIC Donna","Female","Croatia","Tennis","Women's Singles","1996-06-28",1554972
"2024-08-02","Bronze ","CLAESSENS Zoe","Female","Switzerland","Cycling BMX Racing","Women","2001-04-28",1976480
"2024-08-01","Bronze ","GOWLER Jackie","Female","New Zealand","Rowing","Women's Four","1996-06-07",1926998
"2024-08-10","Bronze ","ALBA Rafael","Male","Cuba","Taekwondo","Men +80kg","1993-08-12",1897088
"2024-08-03","Gold ","EBDEN Matthew","Male","Australia","Tennis","Men's Doubles","1987-11-26",1967767
"2024-08-03","Gold ","PEERS John","Male","Australia","Tennis","Men's Doubles","1988-07-25",1967762
"2024-08-03","Silver ","KRAJICEK Austin","Male","United States of America","Tennis","Men's Doubles","1990-06-16",1930790
"2024-08-08","Gold ","ALDRIDGE Eleanor","Female","Great Britain","Sailing","Women's Kite","1996-12-29",1899728
"2024-07-30","Gold ","BIRD Kieran","Male","Great Britain","Swimming","Men's 4 x 200m Freestyle Relay","1999-09-02",1903531
"2024-08-10","Silver ","BOL Femke","Female","Netherlands","Athletics","Women's 4 x 400m Relay","2000-02-23",1972078
"2024-08-10","Silver ","VARGA Adam","Male","Hungary","Canoe Sprint","Men's Kayak Single 1000m","1999-11-20",1570863
"2024-07-30","Gold ","DEAN Tom","Male","Great Britain","Swimming","Men's 4 x 200m Freestyle Relay","2000-05-02",1903546
"2024-07-30","Gold ","RICHARDS Matthew","Male","Great Britain","Swimming","Men's 4 x 200m Freestyle Relay","2002-12-17",1903617
"2024-07-30","Gold ","SCOTT Duncan","Male","Great Britain","Swimming","Men's 4 x 200m Freestyle Relay","1997-05-06",1903621
"2024-08-02","Silver ","YAMADA Masaru","Male","Japan","Fencing","Men's Épée Team","1994-06-14",1896549
"2024-08-02","Silver ","KOMATA Akira","Male","Japan","Fencing","Men's Épée Team","1998-01-31",1896538
"2024-08-02","Bronze ","BERAN Jiri","Male","Czechia","Fencing","Men's Épée Team","1982-01-18",1914523
"2024-07-30","Silver ","KIBLER Drew","Male","United States of America","Swimming","Men's 4 x 200m Freestyle Relay","2000-03-09",1935931
"2024-08-08","Gold ","JUNIANSYAH Rizki","Male","Indonesia","Weightlifting","Men's 73kg","2003-06-17",1941786
"2024-08-08","Silver ","WICHUMA Weeraphon","Male","Thailand","Weightlifting","Men's 73kg","2004-08-10",1898067
"2024-08-08","Bronze ","ANDREEV Bozhidar Dimitrov","Male","Bulgaria","Weightlifting","Men's 73kg","1997-01-17",1902787
"2024-08-10","Bronze ","WOLVES Iris","Female","Netherlands","Water Polo","Women","1994-05-09",1968848
"2024-08-10","Bronze ","SLEEKING Brigitte","Female","Netherlands","Water Polo","Women","1998-03-19",1968857
"2024-08-11","Gold ","LOYD Jewell","Female","United States of America","Basketball","Women","1993-10-05",1954742
"2024-08-11","Gold ","PLUM Kelsey","Female","United States of America","Basketball","Women","1994-08-24",1954748
"2024-08-03","Gold ","ZEIDLER Oliver","Male","Germany","Rowing","Men's Single Sculls","1996-07-24",1906515
"2024-08-11","Gold ","IONESCU Sabrina","Female","United States of America","Basketball","Women","1997-12-06",1954739
"2024-08-11","Gold ","COPPER Kahleah","Female","United States of America","Basketball","Women","1994-08-28",1954730
"2024-08-11","Gold ","GRAY Chelsea","Female","United States of America","Basketball","Women","1992-10-08",1954734
"2024-07-27","Silver ","FERJANI Fares","Male","Tunisia","Fencing","Men's Sabre Individual","1997-07-22",1937783
"2024-08-11","Gold ","WILSON A'ja","Female","United States of America","Basketball","Women","1996-08-08",1954757
"2024-08-11","Gold ","STEWART Breanna","Female","United States of America","Basketball","Women","1994-08-27",1954752
"2024-08-09","Gold ","ALBERS Felice","Female","Netherlands","Hockey","Women","1999-12-27",1971903
"2024-08-11","Gold ","COLLIER Napheesa","Female","United States of America","Basketball","Women","1996-09-23",1954729
"2024-08-11","Gold ","TAURASI Diana","Female","United States of America","Basketball","Women","1982-06-11",1954753
"2024-08-11","Gold ","YOUNG Jackie","Female","United States of America","Basketball","Women","1997-09-16",1954758
"2024-08-03","Silver ","KNAB Ruben","Male","Netherlands","Rowing","Men's Eight","1988-02-19",1965592
"2024-08-03","Silver ","van DOORN Gert-Jan","Male","Netherlands","Rowing","Men's Eight","1999-02-03",1965583
"2024-08-11","Gold ","THOMAS Alyssa","Female","United States of America","Basketball","Women","1992-04-12",1954754
"2024-08-11","Gold ","GRINER Brittney","Female","United States of America","Basketball","Women","1990-10-18",1954735
"2024-08-11","Silver ","AYAYI Valeriane","Female","France","Basketball","Women","1994-04-29",1573439
"2024-08-11","Silver ","RUPERT Iliana","Female","France","Basketball","Women","2001-07-12",1573454
"2024-08-05","Silver ","DUSSOULIER Lucas","Male","France","3x3 Basketball","Men","1996-07-27",1568606
"2024-08-05","Bronze ","MATULIS Gintautas","Male","Lithuania","3x3 Basketball","Men","1986-12-06",1943486
"2024-08-07","Bronze ","COWLEY Rhydian","Male","Australia","Athletics","Marathon Race Walk Relay Mixed","1991-01-04",1939848
"2024-08-07","Bronze ","MONTAG Jemima","Female","Australia","Athletics","Marathon Race Walk Relay Mixed","1998-02-15",1939791
"2024-08-06","Bronze ","VILLEGAS Aira","Female","Philippines","Boxing","Women's 50kg","1995-08-01",1979870
"2024-08-10","Silver ","SAMBA-MAYELA Cyrena","Female","France","Athletics","Women's 100m Hurdles","2000-10-31",1911932
"2024-08-06","Gold ","FUMITA Kenichiro","Male","Japan","Wrestling","Men's Greco-Roman 60kg","1995-12-18",1939713
"2024-07-30","Bronze ","SOUTHAM Flynn","Male","Australia","Swimming","Men's 4 x 200m Freestyle Relay","2005-06-05",1946179
"2024-08-10","Bronze ","DAHER de MENEZES Thaisa","Female","Brazil","Volleyball","Women","1987-05-15",1964180
"2024-08-10","Bronze ","van der SLOOT Sabrina","Female","Netherlands","Water Polo","Women","1991-03-16",1968858
"2024-08-10","Bronze ","KEUNING Maartje","Female","Netherlands","Water Polo","Women","1998-04-26",1968860
"2024-07-30","Gold ","McKEOWN Kaylee","Female","Australia","Swimming","Women's 100m Backstroke","2001-07-12",1946198
"2024-08-11","Silver ","SALAUN Janelle","Female","France","Basketball","Women","2001-09-05",1573455
"2024-08-11","Silver ","MALONGA Dominique","Female","France","Basketball","Women","2005-11-16",1573451
"2024-07-31","Gold ","van LIEROP Lennart","Male","Netherlands","Rowing","Men's Quadruple Sculls","1994-05-20",1965580
"2024-07-31","Gold ","FLORIJN Finn","Male","Netherlands","Rowing","Men's Quadruple Sculls","1999-11-29",1965600
"2024-08-11","Silver ","MARINIC KRAGIC Jerko","Male","Croatia","Water Polo","Men","1991-01-24",1915802
"2024-08-07","Bronze ","NEWMAN Alysha","Female","Canada","Athletics","Women's Pole Vault","1994-06-29",1974216
"2024-08-03","Gold ","FLORIJN Karolien","Female","Netherlands","Rowing","Women's Single Sculls","1998-04-06",1965558
"2024-08-07","Bronze ","JENDOUBI Mohamed Khalil","Male","Tunisia","Taekwondo","Men -58kg","2002-06-01",1947736
"2024-08-07","Silver ","GUO Qing","Female","People's Republic of China","Taekwondo","Women -49kg","2000-05-16",1910372
"2024-08-07","Bronze ","NEMATZADEH Mobina","Female","Islamic Republic of Iran","Taekwondo","Women -49kg","2005-05-17",1536064
"2024-08-07","Gold ","LI Fabin","Male","People's Republic of China","Weightlifting","Men's 61kg","1993-01-15",1918372
"2024-08-07","Silver ","SILACHAI Theerapong","Male","Thailand","Weightlifting","Men's 61kg","2003-11-19",1898059
"2024-08-07","Bronze ","MORRIS Hampton","Male","United States of America","Weightlifting","Men's 61kg","2004-02-17",1917153
"2024-07-29","Silver ","XU Jiayu","Male","People's Republic of China","Swimming","Men's 100m Backstroke","1995-08-19",1945132
"2024-07-29","Bronze ","MURPHY Ryan","Male","United States of America","Swimming","Men's 100m Backstroke","1995-07-02",1935957
"2024-07-29","Gold ","POPOVICI David","Male","Romania","Swimming","Men's 200m Freestyle","2004-09-15",1543549
"2024-08-09","Silver ","ANRAKU Sorato","Male","Japan","Sport Climbing","Men's Boulder & Lead","2006-11-14",1892022
"2024-08-09","Bronze ","SCHUBERT Jakob","Male","Austria","Sport Climbing","Men's Boulder & Lead","1990-12-31",1560677
"2024-08-09","Bronze ","PIZZOLATO Antonino","Male","Italy","Weightlifting","Men's 89kg","1996-08-20",1568724
"2024-07-29","Gold ","COLLETT Laura","Female","Great Britain","Equestrian","Eventing Team","1989-08-31",1970898
"2024-07-29","Gold ","CANTER Rosalind","Female","Great Britain","Equestrian","Eventing Team","1986-01-13",1970892
"2024-07-29","Gold ","INGHAM Yasmin","Female","Great Britain","Equestrian","Eventing Team","1997-05-13",1970912
"2024-07-28","Bronze ","PIMENTA Larissa","Female","Brazil","Judo","Women -52 kg","1999-03-01",1953817
"2024-07-28","Bronze ","KYRGYZBAYEV Gusman","Male","Kazakhstan","Judo","Men -66 kg","1992-09-28",1935410
"2024-08-07","Silver ","ALEKSANYAN Artur","Male","Armenia","Wrestling","Men's Greco-Roman 97kg","1991-10-21",1532872
"2024-08-07","Bronze ","ROSILLO KINDELAN Gabriel Alejandro","Male","Cuba","Wrestling","Men's Greco-Roman 97kg","1999-01-04",1571504
"2024-08-08","Bronze ","MOORE Jasmine","Female","United States of America","Athletics","Women's Long Jump","2001-05-01",1965250
"2024-08-10","Silver ","HARRISON Nevin","Female","United States of America","Canoe Sprint","Women's Canoe Single 200m","2002-06-02",1955126
"2024-07-29","Bronze ","FUNAKUBO Haruka","Female","Japan","Judo","Women -57 kg","1998-10-10",1896733
"2024-07-29","Bronze ","CYSIQUE Sarah Leonie","Female","France","Judo","Women -57 kg","1998-07-06",1891286
"2024-08-10","Silver ","TAMAI Rikuto","Male","Japan","Diving","Men's 10m Platform","2006-09-11",1891685
"2024-08-10","Bronze ","WILLIAMS Noah","Male","Great Britain","Diving","Men's 10m Platform","2000-05-15",1900857
"2024-07-31","Silver ","DERRON Julie","Female","Switzerland","Triathlon","Women's Individual","1996-09-10",1976489
"2024-08-08","Bronze ","IBANEZ DIAZ Javier","Male","Bulgaria","Boxing","Men's 57kg","1996-07-14",1555185
"2024-08-08","Gold ","CHANG Yuan","Female","People's Republic of China","Boxing","Women's 54kg","1997-06-24",1926832
"2024-08-09","Gold ","VARFOLOMEEV Darja","Female","Germany","Rhythmic Gymnastics","Individual All-Around","2006-11-04",1896230
