"code","athlete_name","gender","country","nationality","birth_date"
"1554524","RUSSELL Janieve","Female","Jamaica","Jamaica","1993-11-14"
"1554526","DRUMMOND Gerald","Male","Costa Rica","Costa Rica","1994-09-05"
"1554735","ZEA Gibran","Male","Mexico","Mexico","1997-06-14"
"1554801","SABRI Nur Dhabitah","Female","Malaysia","Malaysia","1999-07-12"
"1554860","JURISIC Fili","Male","Croatia","Croatia","1992-09-14"
"1554885","PETRIASHVILI Geno","Male","Georgia","Georgia","1994-04-01"
"1554897","CHRISTOFOROU Antri","Female","Cyprus","Cyprus","1992-04-02"
"1554945","STROEMBERG Carin","Female","Sweden","Sweden","1993-07-10"
"1554952","HANSSON Elin","Female","Sweden","Sweden","1996-08-07"
"1554957","LINDQVIST Emma","Female","Sweden","Sweden","1997-09-17"
"1554960","ERIKSSON Evelina","Female","Sweden","Sweden","1996-08-20"
"1554963","LUNDSTROEM Mathilda","Female","Sweden","Sweden","1996-12-20"
"1554966","PAVIC Mate","Male","Croatia","Croatia","1993-07-04"
"1554968","MEKTIC Nikola","Male","Croatia","Croatia","1988-12-24"
"1554970","MARTIC Petra","Female","Croatia","Croatia","1991-01-19"
"1554972","VEKIC Donna","Female","Croatia","Croatia","1996-06-28"
"1554976","ROBERTS Jamina","Female","Sweden","Sweden","1990-05-28"
"1554978","CARLSON Jenny","Female","Sweden","Sweden","1995-04-17"
"1554980","RYDE Jessica","Female","Sweden","Sweden","1994-05-18"
"1554982","BUNDSEN Johanna","Female","Sweden","Sweden","1991-06-03"
"1554983","THORLEIFSDOTTIR Kristin","Female","Sweden","Sweden","1998-01-13"
"1554984","BLOHM Linn","Female","Sweden","Sweden","1992-05-20"
"1554985","HANSSON Linn","Female","Sweden","Sweden","1997-09-18"
"1554994","KOPPANG Nina","Female","Sweden","Sweden","2002-05-31"
"1554997","LOEFQVIST Olivia","Female","Sweden","Sweden","1998-07-13"
"1555001","HVENFELT Sofia","Female","Sweden","Sweden","1996-04-23"
"1555006","AXNER Tyra","Female","Sweden","Sweden","2002-03-18"
"1555010","HAGMAN Nathalie","Female","Sweden","Sweden","1991-07-19"
"1555033","GEORGIOU Marios","Male","Cyprus","Cyprus","1997-11-10"
"1555034","BOBOKULOVA Sabina","Female","Uzbekistan","Uzbekistan","2003-07-29"
"1555069","UKTAMOVA Nigina","Female","Uzbekistan","Uzbekistan","2003-06-14"
"1555070","TUGOLUKOVA Vera","Female","Cyprus","Cyprus","2008-09-16"
"1555074","TURDIBEKOVA Sitora","Female","Uzbekistan","Uzbekistan","2002-05-20"
"1555082","DUBOVITSKAYA Nadezhda","Female","Kazakhstan","Kazakhstan","1998-03-12"
"1555095","HIGGINS Eve","Female","Ireland","Ireland","1999-06-23"
"1555096","MULHALL ROCK Lucy","Female","Ireland","Ireland","1993-09-29"
"1555097","PARSONS Beibhinn","Female","Ireland","Ireland","2001-11-30"
"1555098","HARRINGTON Kellie","Female","Ireland","Ireland","1989-12-11"
"1555100","RIORDAN Erin","Female","Ireland","Ireland","1999-09-02"
"1555101","RYAN Shane","Male","Ireland","Ireland","1994-01-27"
"1555109","CLARK Aoife","Female","Ireland","Ireland","1981-08-06"
"1555111","HARTE David","Male","Ireland","Ireland","1988-04-03"
"1555185","IBANEZ DIAZ Javier","Male","Bulgaria","Bulgaria","1996-07-14"
"1555190","ROSENOV Radoslav Simeonov","Male","Bulgaria","Bulgaria","2003-12-15"
"1555195","KIWAN Rami Mofid","Male","Bulgaria","Bulgaria","2000-06-03"
"1555234","ASVESTA Sofia","Female","Cyprus","Cyprus","2000-06-05"
"1555317","PETROVA Stanimira","Female","Bulgaria","Bulgaria","1990-12-16"
"1555318","STANEVA Svetlana Kamenova","Female","Bulgaria","Bulgaria","1990-06-26"
"1555372","EL BAKKALI Soufiane","Male","Morocco","Morocco","1996-01-07"
"1555380","TINDOUFT Mohamed","Male","Morocco","Morocco","1993-03-12"
"1555417","TOMOVA Viktoriya","Female","Bulgaria","Bulgaria","1995-02-25"
"1555457","PORTER Chanice","Female","Jamaica","Jamaica","1994-05-25"
"1555479","ELAIDI Achraf","Male","Morocco","Morocco","2002-05-20"
"1555493","TYSON Tiger","Male","Antigua and Barbuda","Antigua and Barbuda","2002-05-08"
"1555500","FARKOUSSI Kaoutar","Female","Morocco","Morocco","1996-03-19"
"1555501","OUTALHA Mohcin","Male","Morocco","Morocco","1998-12-15"
"1555502","BLAKE Ackeem","Male","Jamaica","Jamaica","2002-01-21"
"1555503","EL GOUMRI Othmane","Male","Morocco","Morocco","1992-05-28"
"1555506","GARDADI Fatima Ezzahra","Female","Morocco","Morocco","1992-03-20"
"1555510","CISTERNAS Eduardo","Male","Chile","Chile","2004-01-10"
"1555511","TALBI Zouhair","Male","Morocco","Morocco","1995-04-08"
"1555512","KOBRICH Kristel","Female","Chile","Chile","1985-08-09"
"1555519","EL GUESSE Abdelati","Male","Morocco","Morocco","1993-02-27"
"1555537","ALVAREZ BORGES Erislandy","Male","Cuba","Cuba","2000-07-14"
"1555541","ISSAKA GARBA Nouridine","Male","Niger","Niger","2005-10-28"
"1555542","WUILLIEZ Jadon","Male","Antigua and Barbuda","Antigua and Barbuda","2002-06-13"
"1555548","LOPEZ CARDONA Arlen","Male","Cuba","Cuba","1993-02-21"
"1555550","SHAW Ellie","Female","Antigua and Barbuda","Antigua and Barbuda","2008-08-10"
"1555553","la CRUZ PERAZA Julio Cesar","Male","Cuba","Cuba","1989-08-11"
"1555554","GREENE Cejhae","Male","Antigua and Barbuda","Antigua and Barbuda","1995-10-06"
"1555555","LLOYD Joella","Female","Antigua and Barbuda","Antigua and Barbuda","2002-04-12"
"1555589","ISSOUFOU Abdoul","Male","Niger","Niger","1994-12-26"
"1555792","LOPEZ Gaby","Female","Mexico","Mexico","1993-11-09"
"1555976","KULISH Serhiy","Male","Ukraine","Ukraine","1993-04-17"
"1555977","KOROSTYLOV Pavlo","Male","Ukraine","Ukraine","1997-11-05"
"1555979","HORODYNETS Maksym","Male","Ukraine","Ukraine","1998-10-11"
"1555983","BANKIN Viktor","Male","Ukraine","Ukraine","1990-08-24"
"1555984","KOSTEVYCH Olena","Female","Ukraine","Ukraine","1985-04-14"
"1555996","MALOVICHKO Iryna","Female","Ukraine","Ukraine","1993-12-06"
"1556010","KHAMIDOVA Navbakhor","Female","Uzbekistan","Uzbekistan","2001-02-07"
"1556045","DUSMATOV Hasanboy","Male","Uzbekistan","Uzbekistan","1993-06-24"
"1556049","KHALOKOV Abdumalik","Male","Uzbekistan","Uzbekistan","2000-04-09"
"1556052","ABDULLAEV Ruslan","Male","Uzbekistan","Uzbekistan","2002-10-18"
"1556056","TKACH Yaroslav","Male","Ukraine","Ukraine","2001-10-31"
"1556057","KAZBEKOVA Ievgeniia","Female","Ukraine","Ukraine","1996-10-15"
"1556067","ALMUKHTAR Mek","Female","Libya","Libya","2006-09-03"
"1556072","HASHIMI Fariba","Female","Afghanistan","Afghanistan","2003-04-22"
"1556074","YOUSOFI Kimia","Female","Afghanistan","Afghanistan","1996-05-20"
"1556082","PESOTSKA Margaryta","Female","Ukraine","Ukraine","1991-08-09"
"1556083","BRATEYKO Solomiya","Female","Ukraine","Ukraine","1999-02-24"
"1556084","ZHMUDENKO Yaroslav","Male","Ukraine","Ukraine","1988-09-24"
"1556089","ANWARI Fahim","Male","Afghanistan","Afghanistan","1999-05-05"
"1556091","ROMANCHUK Mykhailo","Male","Ukraine","Ukraine","1996-08-07"
"1556092","BUKHOV Vladyslav","Male","Ukraine","Ukraine","2002-07-05"
"1556093","KESIL Denys","Male","Ukraine","Ukraine","2000-10-26"
"1556094","ZHELTIAKOV Oleksandr","Male","Ukraine","Ukraine","2005-11-15"
"1556208","PRIYANKA","Female","India","India","1996-03-10"
"1556210","JACOB Amoj","Male","India","India","1998-05-02"
"1556225","COLODROVSCHI Silvian","Male","Romania","Romania","2000-08-02"
"1556227","DRAGUSIN Eduard","Male","Romania","Romania","1984-01-05"
"1556228","FULEA Tudor-Andrei","Male","Romania","Romania","1997-03-13"
"1556229","GEORGESCU Vlad-Luca","Male","Romania","Romania","1999-03-31"
"1556230","IUDEAN Francesco","Male","Romania","Romania","2001-09-28"
"1556231","LUTESCU Matei","Male","Romania","Romania","2002-06-05"
"1556238","NEAMTU Andrei","Male","Romania","Romania","2004-04-06"
"1556239","OANTA Nicolae","Male","Romania","Romania","1990-08-14"
"1556241","PRIOTEASA Andrei","Male","Romania","Romania","1996-04-03"
"1556243","TEPELUS Andrei","Male","Romania","Romania","2005-02-09"
"1556244","TIC Marius-Florin","Male","Romania","Romania","1996-09-09"
"1556245","VANCSIK Levente","Male","Romania","Romania","1994-07-12"
"1556381","ALMANZA Rose Mary","Female","Cuba","Cuba","1992-07-13"
"1556383","COOPER GASPAR Daily","Female","Cuba","Cuba","2002-03-11"
"1556384","DIAGO MESA Sahily","Female","Cuba","Cuba","1995-08-26"
"1556385","GARCIA ABREU Yunisleidy","Female","Cuba","Cuba","1999-08-11"
"1556388","GOMEZ Roxana","Female","Cuba","Cuba","1999-01-07"
"1556390","MATHEUS Melany del Pilar","Female","Cuba","Cuba","2001-01-19"
"1556391","MORALES Silinda","Female","Cuba","Cuba","2000-08-30"
"1556395","PEREZ HERNANDEZ Leyanis","Female","Cuba","Cuba","2002-01-10"
"1556397","POVEA Liadagmis","Female","Cuba","Cuba","1996-02-06"
"1556403","KIHLENG Kestra","Female","Federated States of Micronesia","Federated States of Micronesia","2003-08-12"
"1556598","ABDUL RAZZAQ Fathimath Nabaaha","Female","Maldives","Maldives","1999-06-13"
"1556614","KEMP Camilla","Female","Germany","Germany","1996-01-30"
"1556615","ELTER Tim","Male","Germany","Germany","2003-10-05"
"1556634","HOANG Thi Tinh","Female","Vietnam","Vietnam","1994-06-04"
"1556645","LI Yvonne","Female","Germany","Germany","1998-05-30"
"1556646","LAMSFUSS Mark","Male","Germany","Germany","1994-04-19"
"1556647","ROTH Fabian","Male","Germany","Germany","1995-11-29"
"1556649","SEIDEL Marvin","Male","Germany","Germany","1995-11-09"
"1556671","ESSAYI Anass","Male","Morocco","Morocco","2001-05-18"
"1556677","RAZIKI Assia","Female","Morocco","Morocco","1996-10-04"
"1556680","TAHIRI Rahma","Female","Morocco","Morocco","1998-08-09"
"1556793","LAU Ashley","Female","Malaysia","Malaysia","2000-03-18"
"1556796","GREEN Gavin","Male","Malaysia","Malaysia","1993-12-28"
"1556797","MUYDINKHUJAEV Asadkhuja","Male","Uzbekistan","Uzbekistan","2001-05-08"
"1556818","ENNADI Noura","Female","Morocco","Morocco","1999-04-05"
"1556821","KHABIBULLAEV Turabek","Male","Uzbekistan","Uzbekistan","2004-04-09"
"1556834","EDTMAYER Tyler","Male","Germany","Germany","2000-12-26"
"1556838","STOEPHASIUS Lilly","Female","Germany","Germany","2007-06-05"
"1556860","MULLOJONOV Lazizbek","Male","Uzbekistan","Uzbekistan","1999-05-13"
"1556869","JALOLOV Bakhodir","Male","Uzbekistan","Uzbekistan","1994-07-08"
"1556873","RAMAZANOV Magomed Eldarovitch","Male","Bulgaria","Bulgaria","1993-05-22"
"1556876","DULCE Anna","Female","Republic of Moldova","Republic of Moldova","2005-10-22"
"1556987","PUENTENER Romano","Male","Liechtenstein","Liechtenstein","2004-02-26"
"1557220","BURRAJ Franko","Male","Albania","Albania","1998-08-19"
"1557503","FASSI Maria","Female","Mexico","Mexico","1998-03-25"
"1557703","ORTIZ Carlos","Male","Mexico","Mexico","1991-04-24"
"1557704","MADAYE Israel","Male","Chad","Chad","1988-03-23"
"1557889","EL MOSTAFA Faid","Male","Morocco","Morocco","2000-01-13"
"1557964","HENNESSY Brisa","Female","Costa Rica","Costa Rica","1999-09-16"
"1558157","TEH Xiu Hong","Female","Singapore","Singapore","1994-03-11"
"1558203","LOBNIG Magdalena","Female","Austria","Austria","1990-07-19"
"1558205","ALTENHUBER Louisa","Female","Austria","Austria","1995-07-24"
"1558224","TIEFENTHALER Lara","Female","Austria","Austria","1999-09-28"
"1558236","HAUSER Julia","Female","Austria","Austria","1994-02-21"
"1558237","KAINDL Tjebbe","Male","Austria","Austria","1999-03-20"
"1558238","KNABL Alois","Male","Austria","Austria","1992-05-16"
"1558240","PERTERER Lisa","Female","Austria","Austria","1991-10-16"
"1558281","HUSSEIN ALI","Male","Iraq","Iraq","2002-03-01"
"1558307","ANDRODIAS Matthieu","Male","France","France","1990-06-11"
"1558309","BEUREY Hugo","Male","France","France","1998-05-17"
"1558311","BOUCHERON Hugo","Male","France","France","1993-05-30"
"1558312","BOVE Claire","Female","France","France","1998-06-03"
"1558313","BRUNET Benoit","Male","France","France","1991-07-22"
"1558324","LUDWIG Ferdinand","Male","France","France","2000-07-22"
"1558326","LUNATTI Emma","Female","France","France","1998-07-03"
"1558333","RAVERA SCARAMOZZINO Elodie","Female","France","France","1995-09-19"
"1558334","RAYET Teo","Male","France","France","1999-12-12"
"1558339","TARANTOLA Laura","Female","France","France","1994-06-08"
"1558340","TURLAN Guillaume","Male","France","France","1996-10-18"
"1558341","TURLAN Thibaud","Male","France","France","1996-10-18"
"1558569","ZVEREV Alexander","Male","Germany","Germany","1997-04-20"
"1558572","MARTERER Maximilian","Male","Germany","Germany","1995-06-15"
"1558573","STRUFF Jan-Lennard","Male","Germany","Germany","1990-04-25"
"1558575","KERBER Angelique","Female","Germany","Germany","1988-01-18"
"1558576","SIEGEMUND Laura","Female","Germany","Germany","1988-03-04"
"1558578","MARIA Tatjana","Female","Germany","Germany","1987-08-08"
"1558586","PUETZ Tim","Male","Germany","Germany","1987-11-19"
"1558587","KORPATSCH Tamara","Female","Germany","Germany","1995-05-12"
"1558588","KRAWIETZ Kevin","Male","Germany","Germany","1992-01-24"
"1558590","KOEPFER Dominik","Male","Germany","Germany","1994-04-29"
"1558641","GAMBARO Barbara","Female","Italy","Italy","1992-05-20"
"1558732","SOUDI Mathis","Male","Morocco","Morocco","1999-11-26"
"1558748","ELKORD Houssam","Male","Morocco","France","1993-02-24"
"1558763","KONINI Manjola","Female","Albania","Albania","1975-08-19"
"1558773","LINDEMANN Laura","Female","Germany","Germany","1996-06-26"
"1558775","LUEHRS Lasse","Male","Germany","Germany","1996-05-16"
"1558777","SCHOMBURG Jonas","Male","Germany","Germany","1994-01-31"
"1558780","HELLWIG Tim","Male","Germany","Germany","1999-06-30"
"1558782","EIM Nina","Female","Germany","Germany","1998-08-01"
"1558784","TERTSCH Lisa","Female","Germany","Germany","1998-12-01"
"1558815","ZAKARANI Youssra","Female","Morocco","Morocco","1995-01-07"
"1558933","KOUMA Alexien","Male","Mali","Mali","2005-02-08"
"1558938","THIELE Erik Sven","Male","Germany","Germany","1996-06-05"
"1558945","NIEMESCH Luisa Helga Gerda","Female","Germany","Germany","1995-09-07"
"1558946","PARUSZEWSKI Sandra","Female","Germany","Germany","1993-11-03"
"1558949","WENDLE Annika","Female","Germany","Germany","1997-09-15"
"1558950","BLAYVAS Anastasia","Female","Germany","Germany","2001-01-13"
"1558955","KRAHMER Jello","Male","Germany","Germany","1995-11-19"
"1558963","LAZOGIANIS Lucas Alexandros","Male","Germany","Germany","2001-04-18"
"1559158","DIABATE Aichata","Female","Mali","Mali","2005-08-28"
"1559387","DUDAEV Islam","Male","Albania","Albania","1995-01-15"
"1559454","MNATSAKANIAN Aik","Male","Bulgaria","Bulgaria","1995-10-14"
"1559457","MEMNELOUM Demos","Female","Chad","Chad","1994-06-06"
"1559471","NOVIKOV Semen Sergeevich","Male","Bulgaria","Bulgaria","1997-12-11"
"1559474","MILOV Kiril Milenov","Male","Bulgaria","Bulgaria","1997-01-27"
"1559512","NOLOT Lauriane","Female","France","France","1998-12-09"
"1559519","MAZELLA Axel","Male","France","France","1997-12-10"
"1559523","NOESMOEN Helene","Female","France","France","1992-12-31"
"1559529","GOYARD Nicolas","Male","France","France","1996-01-03"
"1559539","CERVERA Louise","Female","France","France","1998-04-14"
"1559542","BERNAZ Jean-Baptiste","Male","France","France","1987-07-18"
"1559549","LECOINTRE Camille","Female","France","France","1985-02-25"
"1559550","MION Jeremie","Male","France","France","1989-07-05"
"1559558","STEYAERT Sarah","Female","France","France","1986-11-27"
"1559559","PICON Charline","Female","France","France","1984-12-23"
"1559566","FISCHER Erwan","Male","France","France","1994-01-11"
"1559568","PEQUIN Clement","Male","France","France","1993-02-16"
"1559580","MOURNIAC Tim","Male","France","France","1998-04-14"
"1559581","BERTHOMIEU Lou","Female","France","France","2001-06-20"
"1559918","VEITIA Lisneidy","Female","Cuba","Cuba","1994-04-29"
"1559994","CORREA Alonso","Male","Peru","Peru","1998-01-03"
"1560071","MESINAS Lucca","Male","Peru","Peru","1996-04-20"
"1560138","AGUIRRE Sol","Female","Peru","Peru","2003-07-18"
"1560166","DIOP Bocar","Male","Senegal","Senegal","1997-01-03"
"1560182","MENDY Louis Francois","Male","Senegal","Senegal","1999-03-02"
"1560261","MENA SOLANO Milagro","Female","Costa Rica","Costa Rica","1993-04-30"
"1560280","ZHOU Jingyi","Female","Singapore","Singapore","2005-05-08"
"1560283","ULUNISAU Reapi","Female","Fiji","Fiji","1994-11-02"
"1560288","LIKUCEVA Laisana","Female","Fiji","Fiji","1999-02-03"
"1560290","NAIMASI Ana Maria","Female","Fiji","Fiji","1994-02-21"
"1560315","ROKOTUISIGA Maria","Female","Fiji","Fiji","2001-06-08"
"1560342","YEREMENKO Alexandr","Male","Kazakhstan","Kazakhstan","2004-07-09"
"1560348","TAU Michelle","Female","Lesotho","Lesotho","1997-04-01"
"1560376","HUSSEIN HASAN","Male","Iraq","Iraq","2003-10-05"
"1560451","AHMED HASAN","Male","Iraq","Iraq","2001-09-24"
"1560538","BETTO Alice","Female","Italy","Italy","1987-12-10"
"1560539","SEREGNI Bianca","Female","Italy","Italy","2000-03-22"
"1560540","STEINHAUSER Verena","Female","Italy","Italy","1994-10-14"
"1560544","POZZATTI Gianluca","Male","Italy","Italy","1993-07-22"
"1560546","CROCIANI Alessio","Male","Italy","Italy","2001-11-19"
"1560668","STRAKA Elisabeth","Female","Austria","Austria","1999-08-29"
"1560669","DUDOVA Bilyana Zhivkova","Female","Bulgaria","Bulgaria","1997-08-01"
"1560673","PILZ Jessica","Female","Austria","Austria","1996-11-22"
"1560677","SCHUBERT Jakob","Male","Austria","Austria","1990-12-31"
"1560680","FILIMON Collins Valentine","Male","Austria","Austria","1998-02-14"
"1560689","ABUSHARIB Saeed","Male","Qatar","Qatar","1983-08-31"
"1560690","AL-ATHBA Rashid Saleh","Male","Qatar","Qatar","1987-10-18"
"1560705","HASHIMI Yulduz","Female","Afghanistan","Afghanistan","2000-07-08"
"1560712","YANEVA Yuliana Vasileva","Female","Bulgaria","Bulgaria","1998-08-02"
"1560759","VILLA Giorgia","Female","Italy","Italy","2003-02-23"
"1560760","IORIO Elisa","Female","Italy","Italy","2003-03-21"
"1560761","ANDREOLI Angela","Female","Italy","Italy","2006-06-06"
"1560762","ESPOSITO Manila","Female","Italy","Italy","2006-11-02"
"1560780","CARUCCI Nicolo'","Male","Italy","Italy","2001-02-22"
"1560781","RAMBALDI Luca","Male","Italy","Italy","1994-12-09"
"1560782","CAPPONI Emanuele","Male","Italy","Italy","2001-01-07"
"1560783","CODATO Alice","Female","Italy","Italy","2003-09-26"
"1560788","PELACCHI Giorgia","Female","Italy","Italy","1998-04-06"
"1560793","KOHL Nicholas","Male","Italy","Italy","1998-10-07"
"1560988","HALL Conor","Male","Great Britain","Great Britain","1995-09-08"
"1560989","HALL Tom","Male","Great Britain","Great Britain","1990-09-17"
"1560990","HAVERS Megan","Female","Great Britain","Great Britain","2007-12-02"
